Geneid	Chr	Start	End	Strand	Length	hyb3/mark_duplicates/hyb3.sorted.markdup.bam	tar1/mark_duplicates/tar1.sorted.markdup.bam	inf3/mark_duplicates/inf3.sorted.markdup.bam	hyb2/mark_duplicates/hyb2.sorted.markdup.bam	tar2/mark_duplicates/tar2.sorted.markdup.bam	tar3/mark_duplicates/tar3.sorted.markdup.bam	hyb1/mark_duplicates/hyb1.sorted.markdup.bam	inf1/mark_duplicates/inf1.sorted.markdup.bam	inf2/mark_duplicates/inf2.sorted.markdup.bam
gene-LINF_250026400	LR812958.1	742952	746152	-	3201	64	0	762	253	0	0	346	1685	633
gene-LINF_250026500	LR812958.1	747295	747633	-	339	22	0	242	89	0	0	149	890	298
gene-LINF_250026600	LR812958.1	748219	751407	-	3189	125	0	1455	466	0	0	731	4263	1334
gene-LINF_250026700	LR812958.1	753086	757510	-	4425	96	1	1321	442	0	1	707	3456	1030
gene-LINF_250026800	LR812958.1	759013	760755	-	1743	59	1	859	259	0	0	488	2560	1095
gene-LINF_250026900	LR812958.1	762392	766381	-	3990	116	0	1552	415	0	1	648	3546	1193
gene-LINF_250027000	LR812958.1	768532	769371	-	840	473	1	9626	2037	0	3	2933	19824	5661
gene-LINF_250027100	LR812958.1	770575	771492	-	918	80	0	1243	396	0	0	831	4121	1689
gene-LINF_250027200	LR812958.1	772608	773708	-	1101	68	25	530	360	26	38	555	1831	597
gene-LINF_250027300	LR812958.1	775702	776853	-	1152	84	0	1300	345	0	2	533	2751	839
gene-LINF_250027400	LR812958.1	778151	781285	-	3135	91	7	1073	380	0	2	723	3020	1157
gene-LINF_250027500	LR812958.1	782335	783444	-	1110	93	2	1489	261	0	0	618	3232	978
gene-LINF_250027600	LR812958.1	784121	785749	-	1629	51	0	641	213	0	0	434	1905	671
gene-LINF_250027700	LR812958.1	787129	789792	-	2664	114	70	1508	392	30	38	804	3264	940
gene-LINF_250027800	LR812958.1	790973	791443	-	471	165	3	2226	565	1	2	1085	4588	1426
gene-LINF_250027900	LR812958.1	792281	793162	-	882	62	0	768	216	0	0	491	2070	783
gene-LINF_250028000	LR812958.1	793850	794854	-	1005	92	0	1667	290	0	0	465	3872	1734
gene-LINF_250028100	LR812958.1	796069	797874	-	1806	81	0	1134	220	0	0	441	2809	724
gene-LINF_250028200	LR812958.1	799121	799759	-	639	118	0	1613	494	0	0	918	4632	1197
gene-LINF_250028300	LR812958.1	800720	801619	-	900	170	211	1972	546	117	230	1040	4450	1686
gene-LINF_250028400	LR812958.1	804905	805804	-	900	170	167	2053	516	82	154	932	4491	1601
gene-LINF_250028500	LR812958.1	807103	808317	-	1215	90	0	788	378	0	0	758	2880	1013
gene-LINF_250028600	LR812958.1	808812	809567	-	756	46	0	432	156	0	0	250	1503	552
gene-LINF_250028700	LR812958.1	810027	810737	-	711	140	0	1557	548	0	0	985	6684	2256
gene-LINF_250028800	LR812958.1	812101	813438	+	1338	58	0	823	169	0	1	268	2201	699
gene-LINF_250028900	LR812958.1	813835	815628	+	1794	89	0	817	300	0	0	567	2743	960
gene-LINF_250029000	LR812958.1	815967	817100	+	1134	75	1	669	181	0	0	494	2156	514
gene-LINF_250029100	LR812958.1	817936	818868	+	933	69	1	996	262	1	0	442	2554	1340
gene-LINF_250029200	LR812958.1	820525	821838	+	1314	50	0	685	183	0	0	369	2067	656
gene-LINF_250029300	LR812958.1	822721	824634	+	1914	95	0	949	288	0	0	576	3116	1051
gene-LINF_250029400	LR812958.1	825620	826612	+	993	31	0	494	120	0	0	288	1751	718
gene-LINF_250029500	LR812958.1	827437	827949	+	513	53	0	693	151	0	0	317	1978	740
gene-LINF_250029600	LR812958.1	828657	830255	+	1599	23	0	310	101	0	0	209	999	351
gene-LINF_250029700	LR812958.1	831151	831552	+	402	19	1	379	80	0	0	181	795	231
gene-LINF_250029800	LR812958.1	832853	833224	+	372	30	0	358	70	0	0	164	825	253
gene-LINF_250029900	LR812958.1	834357	835721	+	1365	44	1	716	219	0	0	353	2103	687
gene-LINF_250030000	LR812958.1	837735	838718	+	984	26	0	293	113	0	0	227	914	258
gene-LINF_250030100	LR812958.1	840793	841683	+	891	27	0	530	183	0	0	286	1540	562
gene-LINF_250030200	LR812958.1	842612	844603	+	1992	62	0	960	267	0	1	569	2971	1059
gene-LINF_250030300	LR812958.1	845599	847332	+	1734	61	0	899	263	0	0	494	3413	1035
gene-LINF_250030400	LR812958.1	848300	848737	+	438	34	0	499	140	0	0	244	1296	614
gene-LINF_250030500	LR812958.1	849696	852209	+	2514	90	2	976	325	0	0	573	2453	904
gene-LINF_250030600	LR812958.1	854370	855539	+	1170	77	0	695	436	1	0	637	2151	757
gene-LINF_250030700	LR812958.1	858519	859613	+	1095	62	0	1196	237	0	0	414	2624	995
gene-LINF_250030800	LR812958.1	860891	862612	+	1722	107	0	1729	392	0	0	722	3943	1170
gene-LINF_250030900	LR812958.1	863915	864619	+	705	26	0	311	123	0	0	235	1240	501
gene-LINF_250031000	LR812958.1	865487	865876	+	390	13	0	265	68	0	0	79	543	230
gene-LINF_250031100	LR812958.1	867258	867464	+	207	40	0	358	162	0	0	267	930	295
gene-LINF_250031200	LR812958.1	869420	871579	+	2160	84	0	1356	619	0	0	975	4266	1537
gene-LINF_250031300	LR812958.1	874475	875227	+	753	33	0	314	139	0	0	161	966	363
gene-LINF_250031400	LR812958.1	875895	878780	+	2886	558	0	5380	2861	0	1	4585	15864	5806
gene-LINF_250031500	LR812958.1	880462	881247	+	786	40	17	798	187	17	9	359	2051	822
gene-LINF_250031600	LR812958.1	882561	884078	+	1518	187	0	1287	743	0	0	1407	3247	954
gene-LINF_250031700	LR812958.1	885242	885862	+	621	67	0	398	324	0	0	537	1635	808
gene-LINF_250031800	LR812958.1	886709	887011	+	303	933	523	3506	3232	213	309	4602	5818	2818
gene-LINF_250031900	LR812958.1	889281	890453	+	1173	22	0	149	94	0	0	151	472	106
gene-LINF_250032000	LR812958.1	890522	891367	+	846	26	0	152	101	0	0	189	577	150
gene-LINF_260005000	LR812959.1	1526	1801	-	276	36	0	354	130	0	0	259	1054	466
gene-LINF_260005100	LR812959.1	2237	3325	-	1089	332	0	1902	909	0	0	2127	4000	1420
gene-LINF_260005200	LR812959.1	4525	4980	-	456	299	1	591	1281	0	0	2283	3747	1575
gene-LINF_260005300	LR812959.1	6206	9127	-	2922	334	0	2112	1372	0	0	2210	7998	2325
gene-LINF_260005400	LR812959.1	10190	11080	-	891	144	0	1219	647	0	0	1088	2839	1113
gene-LINF_260005500	LR812959.1	11865	12665	-	801	212	0	1316	879	0	0	1753	4515	1682
gene-LINF_260005600	LR812959.1	16212	17120	-	909	184	0	1030	649	0	0	1277	3768	1607
gene-LINF_260005700	LR812959.1	17508	18317	-	810	128	0	570	449	0	0	662	1655	669
gene-LINF_260005800	LR812959.1	18991	19224	-	234	53	0	382	219	0	0	404	1025	328
gene-LINF_260005900	LR812959.1	19718	20788	-	1071	98	0	569	464	0	0	761	1699	623
gene-LINF_260006000	LR812959.1	21570	22238	-	669	94	0	486	360	0	0	620	2315	1001
gene-LINF_260006100	LR812959.1	25174	25407	-	234	62	0	352	235	0	0	360	1045	325
gene-LINF_260006150	LR812959.1	25901	26971	-	1071	117	0	563	441	0	0	824	1661	627
gene-LINF_260006200	LR812959.1	27752	28459	-	708	86	0	491	346	0	0	665	2325	1032
gene-LINF_260006300	LR812959.1	30720	31433	-	714	370	0	2683	1480	0	3	2812	8623	2070
gene-LINF_260006400	LR812959.1	32196	33992	-	1797	192	0	895	787	0	0	1299	2603	981
gene-LINF_260006500	LR812959.1	37980	38852	-	873	86	0	298	510	0	0	995	1671	653
gene-LINF_260006600	LR812959.1	44295	45053	-	759	2312	14	13727	7212	6	14	12158	27426	12042
gene-LINF_260006700	LR812959.1	46022	46780	-	759	2780	16	16082	8394	6	26	13631	30849	14206
gene-LINF_260006800	LR812959.1	48271	48756	-	486	71	0	318	283	0	0	494	1067	523
gene-LINF_260006900	LR812959.1	49779	50633	-	855	247	1	1464	876	0	0	1882	5643	1969
gene-LINF_260007000	LR812959.1	51963	53183	-	1221	157	0	895	712	0	1	1228	2375	915
gene-LINF_260007100	LR812959.1	54269	55390	-	1122	162	0	974	649	0	0	1259	3425	1184
gene-LINF_260007200	LR812959.1	55995	56939	-	945	273	0	1731	1136	0	0	1824	4423	1410
gene-LINF_260007300	LR812959.1	58455	59591	-	1137	283	0	1538	963	0	0	1381	4127	1356
gene-LINF_260007400	LR812959.1	60682	61230	-	549	163	0	1228	707	0	0	1058	3857	1126
gene-LINF_260007500	LR812959.1	62026	65409	-	3384	351	2	2433	1398	2	0	2399	6918	2235
gene-LINF_260007600	LR812959.1	65908	67740	-	1833	249	0	1142	870	0	0	1762	3610	1354
gene-LINF_260007700	LR812959.1	68841	70334	-	1494	259	0	1284	1026	0	0	1789	4567	1305
gene-LINF_260007800	LR812959.1	71433	72041	-	609	218	0	1327	812	0	0	1692	4437	1740
gene-LINF_260007900	LR812959.1	73288	74103	-	816	247	0	1569	730	0	0	1484	4244	1586
gene-LINF_260008000	LR812959.1	74872	77523	-	2652	350	0	2327	1435	0	0	2554	8003	2499
gene-LINF_260008100	LR812959.1	78412	80415	-	2004	511	1	3047	2077	0	0	3530	10779	4083
gene-LINF_260008200	LR812959.1	81234	82130	-	897	251	7	1509	818	1	1	1459	3641	954
gene-LINF_260008300	LR812959.1	83835	85181	-	1347	143	0	815	538	0	0	986	2068	660
gene-LINF_260008400	LR812959.1	86602	87630	-	1029	356	0	2123	1233	0	0	2095	4895	1310
gene-LINF_260008500	LR812959.1	88852	91611	-	2760	353	1	1813	1563	0	0	2396	5586	1794
gene-LINF_260008600	LR812959.1	92588	98068	-	5481	603	1	3133	2403	0	0	4194	10993	3250
gene-LINF_260008700	LR812959.1	99016	101577	-	2562	191	0	1306	824	0	0	1425	3714	1644
gene-LINF_260008800	LR812959.1	104017	104820	-	804	161	0	1122	644	0	0	1286	3164	1124
gene-LINF_260008900	LR812959.1	105615	107147	-	1533	189	0	989	864	0	0	1580	3464	1103
gene-LINF_260009000	LR812959.1	107656	109347	-	1692	186	0	953	914	0	0	1310	2838	1238
gene-LINF_260009100	LR812959.1	110217	110519	-	303	91	0	742	346	0	0	615	2246	801
gene-LINF_260009200	LR812959.1	112991	115081	-	2091	309	1	1633	1280	0	0	2140	4846	1545
gene-LINF_260009300	LR812959.1	116305	117231	-	927	168	0	1182	614	0	0	995	3446	1413
gene-LINF_260009400	LR812959.1	118490	119488	-	999	119	0	863	495	0	1	929	2179	805
gene-LINF_260009500	LR812959.1	120410	121762	-	1353	161	1	1286	1007	0	0	1789	3659	1430
gene-LINF_260009600	LR812959.1	123269	123589	-	321	554	192	3578	1663	87	206	2474	6293	1946
gene-LINF_260009700	LR812959.1	124664	127621	-	2958	300	0	1902	1254	0	0	1897	4686	1701
gene-LINF_260009800	LR812959.1	129280	130260	-	981	257	0	2276	922	0	0	1565	5355	1830
gene-LINF_260009900	LR812959.1	131835	133634	-	1800	192	0	1039	1151	0	0	1626	3657	1243
gene-LINF_260010000	LR812959.1	135215	136504	-	1290	128	0	1231	829	0	0	1290	3505	1656
gene-LINF_260010100	LR812959.1	138702	139037	-	336	33	0	203	183	0	0	282	619	252
gene-LINF_260010200	LR812959.1	139214	139438	-	225	10	0	107	134	0	0	187	371	147
gene-LINF_260010300	LR812959.1	139652	140092	-	441	32	0	230	219	0	0	266	730	279
gene-LINF_260010400	LR812959.1	141730	145197	-	3468	227	0	1431	1111	0	0	1627	3980	1466
gene-LINF_260010500	LR812959.1	146708	148324	-	1617	642	0	5053	3103	0	0	4753	11032	4541
gene-LINF_260010600	LR812959.1	149588	151696	-	2109	274	0	1321	1295	0	0	1772	3936	1487
gene-LINF_260010700	LR812959.1	152766	153218	-	453	166	0	1133	708	0	0	1134	3010	1560
gene-LINF_260010800	LR812959.1	154098	155834	-	1737	165	10	964	793	6	7	1349	2916	1186
gene-LINF_260010900	LR812959.1	159902	161917	-	2016	203	0	1255	779	0	1	1229	4186	1376
gene-LINF_260011000	LR812959.1	162554	163552	-	999	228	0	1920	1122	0	0	1791	4689	1617
gene-LINF_260011100	LR812959.1	165048	166235	-	1188	81	0	547	358	0	0	585	1806	566
gene-LINF_260011200	LR812959.1	168052	168354	-	303	1039	0	6570	3249	0	0	5345	9919	3046
gene-LINF_260011300	LR812959.1	169811	171055	-	1245	144	0	963	515	0	0	1035	2975	982
gene-LINF_260011400	LR812959.1	173192	173494	-	303	627	0	3658	1935	0	0	3126	5348	1771
gene-LINF_260011500	LR812959.1	174434	178807	-	4374	295	0	2392	1432	0	0	2701	6561	2489
gene-LINF_260011600	LR812959.1	180397	181530	-	1134	483	0	4094	1822	0	0	2922	9184	3853
gene-LINF_260011800	LR812959.1	184147	184824	-	678	308	1	2423	1187	0	0	1905	5291	2032
gene-LINF_260011900	LR812959.1	186111	186863	-	753	186	0	981	860	0	0	1560	3219	1205
gene-LINF_260012000	LR812959.1	187824	189356	-	1533	124	0	814	476	0	0	761	1851	662
gene-LINF_260012100	LR812959.1	191437	194244	-	2808	205	0	926	1115	0	1	1894	3274	1146
gene-LINF_260012200	LR812959.1	196264	199536	-	3273	201	0	1419	989	0	0	1800	4010	1572
gene-LINF_260012300	LR812959.1	200544	206660	-	6117	638	0	2837	3134	0	2	5583	8524	2842
gene-LINF_260012400	LR812959.1	211471	214002	-	2532	167	3	854	977	0	4	1747	3290	1257
gene-LINF_260012500	LR812959.1	215261	220498	-	5238	462	0	2949	1360	0	1	3036	8324	2131
gene-LINF_260012600	LR812959.1	221305	221781	-	477	205	0	1017	556	1	0	992	3034	1035
gene-LINF_260012700	LR812959.1	222577	224211	-	1635	392	0	1782	1382	0	0	2530	5943	2269
gene-LINF_260012800	LR812959.1	226144	226608	-	465	58	0	447	259	0	0	343	954	322
gene-LINF_260012900	LR812959.1	227215	227613	-	399	100	0	808	481	0	0	917	2580	800
gene-LINF_260013000	LR812959.1	229965	230516	-	552	180	0	1035	978	2	0	1415	2973	1414
gene-LINF_260013100	LR812959.1	232215	232739	-	525	276	1	1530	1383	0	0	2113	3864	2194
gene-LINF_260013200	LR812959.1	236264	237325	-	1062	239	1	1213	1128	0	0	1776	3755	1523
gene-LINF_260013300	LR812959.1	238205	241042	-	2838	392	1	2322	1940	0	0	3173	5680	2079
gene-LINF_260013400	LR812959.1	241992	242957	-	966	159	1	1074	647	0	0	944	2688	968
gene-LINF_260013500	LR812959.1	244219	247200	-	2982	234	0	1950	1342	0	0	1849	5020	1756
gene-LINF_260013600	LR812959.1	249013	251442	-	2430	196	0	1863	602	0	0	1119	4309	1318
gene-LINF_260013700	LR812959.1	253185	253634	-	450	2164	895	11480	5589	923	787	7953	17013	8032
gene-LINF_260013800	LR812959.1	254721	255170	-	450	2072	960	11656	5650	887	791	8147	17656	8338
gene-LINF_260013900	LR812959.1	256347	259181	-	2835	315	1	2105	1367	0	0	2783	6040	1589
gene-LINF_260014000	LR812959.1	260406	261611	-	1206	159	0	933	649	0	0	970	2621	950
gene-LINF_260014100	LR812959.1	262378	262893	-	516	114	1	758	450	1	0	786	1959	538
gene-LINF_260014200	LR812959.1	263991	266060	-	2070	224	0	1107	779	1	0	1652	3141	966
gene-LINF_260014300	LR812959.1	267758	270289	-	2532	340	0	1951	1276	0	0	2201	5446	2045
gene-LINF_260014400	LR812959.1	272115	273956	-	1842	124	0	853	540	0	0	845	2517	836
gene-LINF_260014600	LR812959.1	281673	283364	-	1692	322	5	1615	1308	3	8	2755	4502	1220
gene-LINF_260014700	LR812959.1	286630	290604	-	3975	417	0	1683	2242	0	0	3712	5138	1727
gene-LINF_260014800	LR812959.1	295176	296948	-	1773	195	0	1349	658	0	0	1291	4264	1252
gene-LINF_260014900	LR812959.1	297708	298721	-	1014	330	0	1924	879	0	0	1882	6204	1533
gene-LINF_260015000	LR812959.1	300551	301783	-	1233	147	0	726	596	0	0	1041	2893	959
gene-LINF_260015100	LR812959.1	302203	302400	-	198	51	0	213	137	0	0	233	893	432
gene-LINF_260015200	LR812959.1	303869	316000	+	12132	812	5	5055	3215	0	3	6700	14989	4693
gene-LINF_260015300	LR812959.1	317446	319752	+	2307	266	0	1549	1102	0	0	2098	5735	1722
gene-LINF_260015400	LR812959.1	321289	322938	+	1650	348	0	2119	1133	0	0	1867	4326	1213
gene-LINF_260015500	LR812959.1	325257	325784	+	528	107	0	689	605	0	0	1127	2342	748
gene-LINF_260015600	LR812959.1	327305	328291	+	987	191	0	1324	622	0	1	1196	3391	1239
gene-LINF_260015700	LR812959.1	328936	330624	+	1689	102	0	757	380	0	0	749	2443	905
gene-LINF_260015800	LR812959.1	331787	337567	+	5781	268	0	1897	1354	0	0	2470	6201	2248
gene-LINF_260015900	LR812959.1	338491	339777	+	1287	107	0	552	393	0	0	762	1781	736
gene-LINF_260016000	LR812959.1	340540	340920	+	381	275	16	1879	1063	1	8	1393	2788	870
gene-LINF_260016100	LR812959.1	343774	356142	+	12369	529	2	3250	2579	1	0	4328	10634	3367
gene-LINF_260016200	LR812959.1	357271	358671	+	1401	151	0	1041	722	0	0	1206	3130	1472
gene-LINF_260016300	LR812959.1	360363	365549	+	5187	287	0	1749	1712	0	0	2686	5265	2826
gene-LINF_260016400	LR812959.1	367906	369525	+	1620	171	0	1065	745	0	0	1189	3859	1396
gene-LINF_260016500	LR812959.1	370661	373015	+	2355	130	0	831	675	0	0	825	2580	1070
gene-LINF_260016600	LR812959.1	373710	376640	+	2931	208	0	1347	1009	1	0	1508	4295	1476
gene-LINF_260016700	LR812959.1	377379	378965	+	1587	172	0	1080	801	0	0	1141	3011	1318
gene-LINF_260016800	LR812959.1	379791	381842	+	2052	245	0	2209	1301	0	0	2265	6074	2803
gene-LINF_260016900	LR812959.1	383456	388741	+	5286	254	0	1994	1322	0	0	1744	4766	1865
gene-LINF_260017000	LR812959.1	389556	391514	+	1959	298	3	2193	1055	1	0	1644	5682	1860
gene-LINF_260017100	LR812959.1	392379	393620	+	1242	115	0	726	413	0	0	559	1941	859
gene-LINF_260017200	LR812959.1	394291	396297	+	2007	234	0	2072	1046	0	0	1742	5568	2135
gene-LINF_260017300	LR812959.1	397981	407310	+	9330	663	1	4037	2979	0	0	4536	11599	4018
gene-LINF_260017400	LR812959.1	408090	410015	+	1926	1270	29	7824	4698	27	37	7394	18578	6119
gene-LINF_260017500	LR812959.1	412482	414578	+	2097	215	4	1057	923	4	2	1755	3943	1179
gene-LINF_260017600	LR812959.1	421254	425147	+	3894	113	0	436	660	0	0	942	1750	679
gene-LINF_260017700	LR812959.1	426022	428718	+	2697	271	0	1484	1013	0	0	1703	4931	1635
gene-LINF_260017800	LR812959.1	430712	434002	+	3291	167	0	586	908	0	0	1307	2103	797
gene-LINF_260017900	LR812959.1	434677	436449	+	1773	124	0	642	528	0	0	936	2391	707
gene-LINF_260018000	LR812959.1	437211	440786	+	3576	661	0	2325	2309	0	0	4247	7753	1743
gene-LINF_260018100	LR812959.1	442458	443486	+	1029	306	0	1621	1103	1	0	1844	4208	1509
gene-LINF_260018200	LR812959.1	445112	445948	+	837	253	0	1099	912	0	0	1522	2921	889
gene-LINF_260018300	LR812959.1	446953	448188	+	1236	528	0	3236	1649	0	0	2710	7080	2765
gene-LINF_260018400	LR812959.1	449749	451641	+	1893	1469	0	6596	5173	0	0	5340	14080	6357
gene-LINF_260018500	LR812959.1	453842	455143	+	1302	206	0	923	594	0	0	969	2219	762
gene-LINF_260018600	LR812959.1	456141	457958	+	1818	124	0	641	512	0	1	865	2326	732
gene-LINF_260018700	LR812959.1	459005	461722	+	2718	295	0	1961	936	0	0	1803	5647	1567
gene-LINF_260018800	LR812959.1	462599	463183	+	585	338	0	1638	1178	2	2	2266	3824	1083
gene-LINF_260018900	LR812959.1	464457	467813	+	3357	290	0	1222	1018	0	0	1947	4631	1406
gene-LINF_260019000	LR812959.1	469972	471717	+	1746	123	0	486	712	0	0	1394	1651	755
gene-LINF_260019100	LR812959.1	473273	474883	+	1611	129	0	698	451	0	0	815	1614	445
gene-LINF_260019200	LR812959.1	477442	484707	+	7266	554	3	2285	2488	0	0	4699	7988	2643
gene-LINF_260019300	LR812959.1	487605	491051	+	3447	145	0	324	523	0	0	767	1199	344
gene-LINF_260019400	LR812959.1	498156	500504	+	2349	257	0	1034	1262	0	1	2328	3790	1189
gene-LINF_260019500	LR812959.1	505140	509264	+	4125	414	0	1193	2263	0	1	3788	4634	1457
gene-LINF_260019600	LR812959.1	514370	515386	+	1017	264	0	1941	1206	1	0	2288	8764	3594
gene-LINF_260019700	LR812959.1	517192	519369	+	2178	312	1	1862	1168	0	0	2012	5399	1840
gene-LINF_260019800	LR812959.1	520189	523248	+	3060	293	0	1570	1396	1	0	2594	4865	1612
gene-LINF_260019900	LR812959.1	524847	526814	+	1968	197	0	1311	766	0	0	1482	4456	1410
gene-LINF_260020000	LR812959.1	531952	532362	+	411	29	0	111	127	0	0	251	442	152
gene-LINF_260020100	LR812959.1	538078	542784	+	4707	321	0	936	1632	0	0	2811	3516	1267
gene-LINF_260020200	LR812959.1	544909	546114	+	1206	122	0	714	575	0	0	1097	2501	835
gene-LINF_260020300	LR812959.1	546962	547627	+	666	375	1	1762	1713	0	1	3225	7284	2140
gene-LINF_260020400	LR812959.1	549525	550718	+	1194	321	0	1709	984	0	0	1730	4094	1293
gene-LINF_260020500	LR812959.1	552173	554353	+	2181	450	0	2220	2039	1	1	3617	8081	3077
gene-LINF_260020600	LR812959.1	556990	562605	+	5616	625	0	2686	2414	0	0	4445	9129	3355
gene-LINF_260020700	LR812959.1	567086	569143	+	2058	1101	2	8859	4789	0	1	8261	23891	7767
gene-LINF_260020800	LR812959.1	570721	572481	+	1761	248	0	1521	796	0	0	1620	5450	2035
gene-LINF_260020900	LR812959.1	573772	574407	+	636	74	0	233	323	0	0	754	1118	368
gene-LINF_260021000	LR812959.1	577855	579861	+	2007	237	2	1347	723	0	0	1445	4785	1768
gene-LINF_260021100	LR812959.1	581036	582721	+	1686	552	0	2160	2117	0	1	3368	5058	1416
gene-LINF_260021200	LR812959.1	587448	588743	+	1296	238	1	1234	1025	0	0	1612	3720	1257
gene-LINF_260021300	LR812959.1	589907	590170	+	264	818	955	4259	2233	865	688	3504	8994	3566
gene-LINF_260021400	LR812959.1	590844	591107	+	264	857	1001	4465	2327	847	697	3824	9235	3852
gene-LINF_260021500	LR812959.1	591781	592044	+	264	923	999	4716	2384	812	723	3986	9951	4405
gene-LINF_260021600	LR812959.1	592862	593848	+	987	124	0	818	505	0	0	1089	3206	1144
gene-LINF_260021700	LR812959.1	594679	596490	+	1812	131	0	830	492	0	0	920	2184	864
gene-LINF_260021800	LR812959.1	596896	597486	+	591	38	0	327	199	0	0	315	925	365
gene-LINF_260021900	LR812959.1	603340	604314	+	975	519	0	3893	2699	0	0	5137	12311	4395
gene-LINF_260022000	LR812959.1	605836	606810	+	975	506	2	3941	2778	0	0	5140	12012	4419
gene-LINF_260022100	LR812959.1	608332	609342	+	1011	451	1	3589	2597	0	0	4759	11713	4063
gene-LINF_260022200	LR812959.1	609979	610569	+	591	818	3	4057	2900	0	0	4818	8707	3015
gene-LINF_260022300	LR812959.1	612504	614624	+	2121	206	0	1555	746	0	0	1669	5528	1836
gene-LINF_260022400	LR812959.1	615851	618928	+	3078	388	7	2508	1546	6	17	3413	8326	2498
gene-LINF_260022500	LR812959.1	623518	625530	+	2013	61	0	406	273	0	0	505	1366	437
gene-LINF_260022600	LR812959.1	626595	628145	+	1551	109	0	492	402	0	0	869	1571	615
gene-LINF_260022700	LR812959.1	628837	630264	+	1428	186	0	947	707	1	0	1518	3804	1330
gene-LINF_260022800	LR812959.1	631245	631565	+	321	134	0	1028	489	0	0	895	2581	845
gene-LINF_260022900	LR812959.1	632552	633697	+	1146	83	0	622	315	0	1	642	1593	508
gene-LINF_260023000	LR812959.1	634425	635063	+	639	122	0	1177	610	0	0	1169	3633	1453
gene-LINF_260023100	LR812959.1	645720	646709	+	990	155	0	739	594	0	0	1196	2211	869
gene-LINF_260023200	LR812959.1	647817	656135	+	8319	678	1	3240	3047	2	3	4995	8406	2216
gene-LINF_260023300	LR812959.1	656978	657832	+	855	102	0	427	509	0	0	694	1442	686
gene-LINF_260023400	LR812959.1	660212	661708	+	1497	128	0	733	604	0	0	1104	2490	776
gene-LINF_260023500	LR812959.1	667446	674396	+	6951	703	0	2659	4146	0	0	7165	9481	3313
gene-LINF_260023600	LR812959.1	675784	678408	+	2625	109	0	923	628	0	0	840	2648	937
gene-LINF_260023700	LR812959.1	680070	683033	+	2964	139	0	771	638	0	0	981	2379	754
gene-LINF_260023800	LR812959.1	684483	685739	+	1257	197	1	1088	839	2	3	1344	4558	2015
gene-LINF_260023900	LR812959.1	686937	688583	+	1647	337	0	1744	1647	0	0	2589	5775	2232
gene-LINF_260024000	LR812959.1	692334	700223	+	7890	605	2	2768	3008	0	0	4314	8231	3029
gene-LINF_260024100	LR812959.1	701161	703365	+	2205	379	0	2332	1580	0	0	2716	7162	2283
gene-LINF_260024200	LR812959.1	707969	708922	+	954	119	0	659	550	0	0	748	1610	753
gene-LINF_260024300	LR812959.1	710103	713771	+	3669	421	2	2043	1742	1	1	2802	5799	1809
gene-LINF_260024400	LR812959.1	715101	716081	+	981	263	2	1848	1061	1	1	1901	5298	1701
gene-LINF_260024500	LR812959.1	718069	718986	+	918	224	0	1491	1036	0	0	1779	4367	1516
gene-LINF_260024600	LR812959.1	720277	725718	+	5442	412	0	2321	2085	0	0	3291	7959	2212
gene-LINF_260024700	LR812959.1	727397	728422	+	1026	164	0	995	700	0	0	1185	3464	1442
gene-LINF_260024800	LR812959.1	731856	739454	+	7599	1118	3	4115	4457	0	1	8051	13466	3677
gene-LINF_260024900	LR812959.1	741456	743867	+	2412	822	0	4137	3830	0	1	5722	11645	3498
