# Program:featureCounts v2.0.1; Command:"/usr/local/anaconda/bin/featureCounts" "-a" "../../tarinf.gff" "../hyb.sorted.bam" "-o" "test.out" "-g" "ID" "-t" "gene" "-M" "-p" "-O" 
Geneid	Chr	Start	End	Strand	Length	../hyb.sorted.bam
gene-LINF_260030400	LR812959.1	965383	966066	+	684	391
gene-LINF_260030500	LR812959.1	968914	973350	+	4437	1968
gene-LINF_260030600	LR812959.1	975823	976518	+	696	384
gene-LINF_260030700	LR812959.1	976743	977162	+	420	323
gene-LINF_260030800	LR812959.1	978030	978461	+	432	323
gene-LINF_260030900	LR812959.1	979624	981069	+	1446	615
gene-LINF_260031000	LR812959.1	982726	984192	+	1467	651
gene-LINF_260031100	LR812959.1	985421	986863	+	1443	671
gene-LINF_260031200	LR812959.1	990490	992577	+	2088	861
gene-LINF_260031300	LR812959.1	994503	994787	+	285	228
gene-LINF_260031400	LR812959.1	997780	999330	+	1551	679
gene-LINF_260031500	LR812959.1	1002054	1003352	+	1299	562
gene-LINF_260031600	LR812959.1	1004799	1005254	+	456	308
gene-LINF_260031700	LR812959.1	1007061	1009529	+	2469	940
gene-LINF_260031800	LR812959.1	1012866	1014971	+	2106	931
gene-LINF_260031900	LR812959.1	1015941	1017305	+	1365	599
gene-LINF_260032000	LR812959.1	1018368	1019201	+	834	430
gene-LINF_260032100	LR812959.1	1019884	1020126	+	243	253
gene-LINF_260032200	LR812959.1	1021556	1022710	+	1155	478
gene-LINF_260032300	LR812959.1	1025536	1025754	+	219	201
gene-LINF_260032400	LR812959.1	1026689	1028440	+	1752	700
gene-LINF_260032500	LR812959.1	1030549	1033032	+	2484	966
gene-LINF_260032600	LR812959.1	1034418	1038221	+	3804	1412
gene-LINF_260032700	LR812959.1	1042280	1043413	+	1134	503
gene-LINF_260032800	LR812959.1	1049296	1049970	+	675	323
gene-LINF_260032900	LR812959.1	1050417	1051220	+	804	382
gene-LINF_260033000	LR812959.1	1051971	1052762	+	792	389
gene-LINF_270005000	LR812960.1	5236	6360	-	1125	348
gene-LINF_270005100	LR812960.1	7446	10535	-	3090	879
gene-LINF_270005200	LR812960.1	11396	12406	-	1011	319
gene-LINF_270005300	LR812960.1	13111	14394	-	1284	423
gene-LINF_270005400	LR812960.1	15063	17426	-	2364	660
gene-LINF_270005500	LR812960.1	18645	18857	-	213	115
gene-LINF_270005600	LR812960.1	19309	20250	-	942	312
gene-LINF_270005700	LR812960.1	20718	21314	-	597	203
gene-LINF_270005800	LR812960.1	22951	24729	-	1779	524
gene-LINF_270005900	LR812960.1	26454	28436	-	1983	561
gene-LINF_270006000	LR812960.1	29321	29578	-	258	148
gene-LINF_270006100	LR812960.1	31168	33069	-	1902	475
gene-LINF_270006200	LR812960.1	34901	35113	-	213	138
gene-LINF_270006300	LR812960.1	36012	36665	-	654	250
gene-LINF_270006400	LR812960.1	38566	39117	-	552	174
gene-LINF_270006500	LR812960.1	40627	41412	-	786	255
gene-LINF_270006600	LR812960.1	43029	44441	-	1413	461
gene-LINF_270006700	LR812960.1	45283	45822	-	540	235
gene-LINF_270006800	LR812960.1	46871	47587	-	717	236
gene-LINF_270006900	LR812960.1	48351	49469	-	1119	364
gene-LINF_270007000	LR812960.1	50209	51078	-	870	253
gene-LINF_270007100	LR812960.1	52720	53664	-	945	298
gene-LINF_270007200	LR812960.1	54499	55062	-	564	203
gene-LINF_270007300	LR812960.1	56981	57925	-	945	288
gene-LINF_270007400	LR812960.1	58760	59323	-	564	214
gene-LINF_270007450	LR812960.1	61191	61295	-	105	96
gene-LINF_270007600	LR812960.1	66663	67850	-	1188	366
gene-LINF_270007700	LR812960.1	68494	69480	-	987	332
gene-LINF_270007800	LR812960.1	71679	74894	-	3216	873
gene-LINF_270008000	LR812960.1	75847	76299	-	453	169
gene-LINF_270008100	LR812960.1	79973	82144	+	2172	547
gene-LINF_270008200	LR812960.1	84144	87830	+	3687	972
gene-LINF_270008300	LR812960.1	89376	90860	+	1485	451
gene-LINF_270008400	LR812960.1	91733	93943	+	2211	713
gene-LINF_270008500	LR812960.1	94946	96067	+	1122	373
gene-LINF_270008600	LR812960.1	99354	100841	+	1488	466
gene-LINF_270008700	LR812960.1	104162	106132	+	1971	617
gene-LINF_270008800	LR812960.1	106985	107569	+	585	217
gene-LINF_270008900	LR812960.1	108926	113569	+	4644	1395
gene-LINF_270009000	LR812960.1	115146	117338	+	2193	695
gene-LINF_270009100	LR812960.1	118303	118725	+	423	218
gene-LINF_270009200	LR812960.1	119935	121071	+	1137	375
gene-LINF_270009300	LR812960.1	122341	123330	+	990	360
gene-LINF_270009400	LR812960.1	125370	127202	+	1833	570
gene-LINF_270009500	LR812960.1	128628	130298	+	1671	529
gene-LINF_270009600	LR812960.1	131977	132969	+	993	386
gene-LINF_270009700	LR812960.1	133948	135810	+	1863	587
gene-LINF_270009800	LR812960.1	138287	140353	+	2067	591
gene-LINF_270009900	LR812960.1	144857	146656	+	1800	634
gene-LINF_270010000	LR812960.1	149210	163255	+	14046	14350
gene-LINF_270010100	LR812960.1	163493	167569	+	4077	1206
gene-LINF_270010200	LR812960.1	174597	193103	+	18507	5043
gene-LINF_270010300	LR812960.1	204379	218529	+	14151	2701
gene-LINF_270010400	LR812960.1	218586	219551	+	966	134
gene-LINF_270010500	LR812960.1	219608	221296	+	1689	229
gene-LINF_270010600	LR812960.1	221308	222963	+	1656	204
gene-LINF_270010700	LR812960.1	222985	223308	+	324	6
gene-LINF_270010800	LR812960.1	224232	224645	+	414	26
gene-LINF_270010900	LR812960.1	224830	225213	+	384	0
gene-LINF_270011000	LR812960.1	226270	226704	+	435	34
gene-LINF_270011100	LR812960.1	227290	240927	+	13638	3081
gene-LINF_270011200	LR812960.1	244068	245144	+	1077	394
gene-LINF_270011300	LR812960.1	246451	248235	+	1785	604
gene-LINF_270011400	LR812960.1	249092	249721	+	630	245
gene-LINF_270011500	LR812960.1	251274	252356	+	1083	422
gene-LINF_270011600	LR812960.1	253551	254534	+	984	339
gene-LINF_270011700	LR812960.1	255909	257558	+	1650	492
gene-LINF_270011800	LR812960.1	258345	260435	+	2091	684
gene-LINF_270011900	LR812960.1	261421	263202	+	1782	631
gene-LINF_270012000	LR812960.1	265236	268205	+	2970	917
gene-LINF_270012100	LR812960.1	269114	270502	+	1389	481
gene-LINF_270012200	LR812960.1	272245	273684	+	1440	481
gene-LINF_270012300	LR812960.1	274323	276995	+	2673	823
gene-LINF_270012400	LR812960.1	278447	279391	+	945	364
gene-LINF_270012500	LR812960.1	280094	280597	+	504	235
gene-LINF_270012600	LR812960.1	284993	286534	+	1542	491
gene-LINF_270012700	LR812960.1	291004	292506	+	1503	520
gene-LINF_270012800	LR812960.1	297125	298732	+	1608	456
gene-LINF_270012900	LR812960.1	301371	301862	+	492	246
gene-LINF_270013000	LR812960.1	303074	305827	+	2754	881
gene-LINF_270013100	LR812960.1	310377	311738	+	1362	487
gene-LINF_270013200	LR812960.1	315146	316498	+	1353	451
gene-LINF_270013300	LR812960.1	318242	319477	+	1236	426
gene-LINF_270013400	LR812960.1	320974	321963	+	990	324
gene-LINF_270013500	LR812960.1	324616	325221	+	606	291
gene-LINF_270013600	LR812960.1	328117	328449	+	333	173
gene-LINF_270013700	LR812960.1	329280	329663	+	384	195
gene-LINF_270013800	LR812960.1	331655	332257	+	603	193
gene-LINF_270013900	LR812960.1	335270	339271	+	4002	1148
gene-LINF_270014000	LR812960.1	341765	342724	+	960	344
gene-LINF_270014100	LR812960.1	344943	347597	+	2655	829
gene-LINF_270014200	LR812960.1	349063	350121	+	1059	382
gene-LINF_270014300	LR812960.1	350852	351178	+	327	147
gene-LINF_270014400	LR812960.1	354624	364499	+	9876	2791
gene-LINF_270014500	LR812960.1	365692	367110	+	1419	521
gene-LINF_270014600	LR812960.1	368149	370755	+	2607	790
gene-LINF_270014700	LR812960.1	371663	373378	+	1716	550
gene-LINF_270014800	LR812960.1	374156	377263	+	3108	940
gene-LINF_270014900	LR812960.1	378767	381037	+	2271	689
gene-LINF_270015000	LR812960.1	382356	382859	+	504	203
gene-LINF_270015100	LR812960.1	384338	387358	+	3021	820
gene-LINF_270015200	LR812960.1	389679	394763	+	5085	1496
gene-LINF_270015300	LR812960.1	396792	397382	+	591	228
gene-LINF_270015400	LR812960.1	398723	401998	-	3276	1008
gene-LINF_270015500	LR812960.1	440903	441829	-	927	299
gene-LINF_270015600	LR812960.1	443870	445102	-	1233	368
gene-LINF_270015700	LR812960.1	446085	447797	-	1713	581
gene-LINF_270015800	LR812960.1	450942	453680	-	2739	855
gene-LINF_270015900	LR812960.1	455090	459391	-	4302	1259
gene-LINF_270016000	LR812960.1	466030	471561	-	5532	1509
gene-LINF_270016100	LR812960.1	476995	482634	-	5640	1612
gene-LINF_270016200	LR812960.1	485617	486459	-	843	377
gene-LINF_270016300	LR812960.1	487246	488385	-	1140	414
gene-LINF_270016400	LR812960.1	489762	492566	-	2805	802
gene-LINF_270016500	LR812960.1	493515	494135	-	621	262
gene-LINF_270016600	LR812960.1	495190	497877	-	2688	822
gene-LINF_270016700	LR812960.1	499436	500692	-	1257	418
gene-LINF_270016800	LR812960.1	501627	502067	-	441	218
gene-LINF_270016900	LR812960.1	502812	504812	-	2001	634
gene-LINF_270017000	LR812960.1	506951	508273	-	1323	438
gene-LINF_270017100	LR812960.1	509702	512695	-	2994	847
gene-LINF_270017200	LR812960.1	515024	519250	-	4227	1330
gene-LINF_270017300	LR812960.1	522355	522948	-	594	254
gene-LINF_270017400	LR812960.1	523787	525727	-	1941	628
gene-LINF_270017500	LR812960.1	527374	528078	-	705	285
gene-LINF_270017600	LR812960.1	529346	530011	-	666	263
gene-LINF_270017700	LR812960.1	533567	536002	-	2436	793
gene-LINF_270017800	LR812960.1	538958	540709	-	1752	592
gene-LINF_270017900	LR812960.1	542647	544107	-	1461	495
gene-LINF_270018000	LR812960.1	544940	547909	-	2970	863
gene-LINF_270018100	LR812960.1	548657	549382	-	726	301
gene-LINF_270018200	LR812960.1	552401	553669	-	1269	422
gene-LINF_270018300	LR812960.1	556908	557243	-	336	192
gene-LINF_270018400	LR812960.1	561175	562422	-	1248	443
gene-LINF_270018500	LR812960.1	566153	568162	-	2010	628
gene-LINF_270018600	LR812960.1	570907	572142	-	1236	399
gene-LINF_270018700	LR812960.1	573429	574985	-	1557	507
gene-LINF_270018800	LR812960.1	576328	576636	-	309	157
gene-LINF_270018900	LR812960.1	582065	583030	-	966	311
gene-LINF_270019000	LR812960.1	584275	585864	-	1590	535
gene-LINF_270019100	LR812960.1	586589	588421	-	1833	565
gene-LINF_270019200	LR812960.1	590132	591859	+	1728	441
gene-LINF_270019300	LR812960.1	592432	593760	+	1329	435
gene-LINF_270019400	LR812960.1	594461	595138	+	678	282
gene-LINF_270019500	LR812960.1	595761	596951	+	1191	439
gene-LINF_270019600	LR812960.1	598169	598660	+	492	192
gene-LINF_270019700	LR812960.1	600539	602128	+	1590	516
gene-LINF_270019800	LR812960.1	605345	607423	+	2079	574
gene-LINF_270019900	LR812960.1	608804	610606	+	1803	631
gene-LINF_270020000	LR812960.1	611781	613082	+	1302	449
gene-LINF_270020100	LR812960.1	615842	616924	+	1083	442
gene-LINF_270020200	LR812960.1	620474	621421	+	948	337
gene-LINF_270020300	LR812960.1	623178	625238	+	2061	643
gene-LINF_270020400	LR812960.1	627936	632498	+	4563	1319
gene-LINF_270020500	LR812960.1	634435	635406	+	972	341
gene-LINF_270020600	LR812960.1	636801	637772	+	972	353
gene-LINF_270020700	LR812960.1	639102	639536	+	435	226
gene-LINF_270020730	LR812960.1	640808	641935	+	1128	383
gene-LINF_270020760	LR812960.1	646076	647995	+	1920	631
gene-LINF_270020800	LR812960.1	650250	652994	+	2745	579
gene-LINF_270020900	LR812960.1	654428	655075	+	648	197
gene-LINF_270021000	LR812960.1	657470	660214	+	2745	605
gene-LINF_270021100	LR812960.1	661649	662296	+	648	188
gene-LINF_270021200	LR812960.1	664691	667435	+	2745	552
gene-LINF_270021300	LR812960.1	668871	669518	+	648	166
gene-LINF_270021400	LR812960.1	672454	675012	+	2559	833
gene-LINF_270021500	LR812960.1	676654	677658	+	1005	367
gene-LINF_270021600	LR812960.1	679027	683070	+	4044	1216
gene-LINF_270021700	LR812960.1	685586	687679	+	2094	681
gene-LINF_270021800	LR812960.1	689450	689923	+	474	203
gene-LINF_270021900	LR812960.1	691363	692718	+	1356	452
gene-LINF_270022000	LR812960.1	693379	695610	+	2232	837
gene-LINF_270022100	LR812960.1	697357	697683	+	327	146
gene-LINF_270022200	LR812960.1	698853	699617	+	765	310
gene-LINF_270022300	LR812960.1	700595	700999	+	405	202
gene-LINF_270022400	LR812960.1	703559	708232	+	4674	1396
gene-LINF_270022500	LR812960.1	709262	710563	+	1302	435
gene-LINF_270022600	LR812960.1	711294	712739	+	1446	397
gene-LINF_270022650	LR812960.1	717033	718028	+	996	450
gene-LINF_270022700	LR812960.1	719073	720374	+	1302	485
gene-LINF_270022800	LR812960.1	721105	722877	+	1773	671
gene-LINF_270022900	LR812960.1	728348	729004	+	657	277
gene-LINF_270023000	LR812960.1	731185	731358	+	174	141
gene-LINF_270023100	LR812960.1	737718	738359	+	642	245
gene-LINF_270023200	LR812960.1	742724	745249	+	2526	980
gene-LINF_270023300	LR812960.1	746980	749727	+	2748	810
gene-LINF_270023400	LR812960.1	752267	756139	+	3873	1154
gene-LINF_270023500	LR812960.1	756873	760751	+	3879	1230
gene-LINF_270023600	LR812960.1	761928	763319	+	1392	474
gene-LINF_270023700	LR812960.1	765740	766030	+	291	190
gene-LINF_270023800	LR812960.1	767750	769366	+	1617	480
gene-LINF_270023900	LR812960.1	776125	777975	+	1851	628
gene-LINF_270024000	LR812960.1	780480	782546	+	2067	638
gene-LINF_270024100	LR812960.1	783587	784948	+	1362	438
gene-LINF_270024200	LR812960.1	788996	790015	+	1020	374
gene-LINF_270024250	LR812960.1	793591	793878	-	288	138
gene-LINF_270024300	LR812960.1	795611	808978	-	13368	3854
gene-LINF_270024400	LR812960.1	811980	813695	-	1716	512
gene-LINF_270024500	LR812960.1	816550	820722	-	4173	1354
gene-LINF_270024600	LR812960.1	826537	828243	-	1707	569
gene-LINF_270024700	LR812960.1	831408	833933	-	2526	828
gene-LINF_270024800	LR812960.1	838427	843655	-	5229	1625
gene-LINF_270024900	LR812960.1	846543	848120	-	1578	581
gene-LINF_270025000	LR812960.1	850786	852363	-	1578	611
gene-LINF_270025100	LR812960.1	854660	862231	-	7572	2168
gene-LINF_270025200	LR812960.1	863282	864400	-	1119	477
gene-LINF_270025300	LR812960.1	865190	870364	-	5175	1740
gene-LINF_270025400	LR812960.1	872532	874871	-	2340	793
gene-LINF_270025500	LR812960.1	876088	878682	-	2595	890
gene-LINF_270025600	LR812960.1	881157	883115	-	1959	695
gene-LINF_270025700	LR812960.1	883806	885404	-	1599	571
gene-LINF_270025800	LR812960.1	886556	889132	-	2577	845
gene-LINF_270025900	LR812960.1	890529	894074	-	3546	1129
gene-LINF_270026000	LR812960.1	896142	896879	-	738	329
gene-LINF_270026100	LR812960.1	897966	898388	-	423	270
gene-LINF_270026200	LR812960.1	899342	901360	-	2019	653
gene-LINF_270026300	LR812960.1	907470	908534	-	1065	425
gene-LINF_270026400	LR812960.1	909469	910248	-	780	314
gene-LINF_270026500	LR812960.1	911920	914787	-	2868	1009
gene-LINF_270026600	LR812960.1	915927	920480	-	4554	1392
gene-LINF_270026700	LR812960.1	921818	923110	-	1293	498
gene-LINF_270026800	LR812960.1	924321	924656	-	336	198
gene-LINF_270026900	LR812960.1	925822	928599	-	2778	887
gene-LINF_270027000	LR812960.1	929696	932770	-	3075	1036
gene-LINF_270027100	LR812960.1	936011	936604	-	594	294
gene-LINF_270027200	LR812960.1	937497	938252	-	756	334
gene-LINF_270027300	LR812960.1	942539	944020	-	1482	538
gene-LINF_270027400	LR812960.1	946546	947751	-	1206	492
gene-LINF_270027500	LR812960.1	948948	949634	-	687	310
gene-LINF_270027600	LR812960.1	953080	954246	-	1167	331
gene-LINF_270027700	LR812960.1	955214	956362	-	1149	442
gene-LINF_270027800	LR812960.1	957433	959991	-	2559	847
gene-LINF_270027900	LR812960.1	962213	962461	-	249	212
gene-LINF_270028000	LR812960.1	964255	964701	-	447	200
gene-LINF_270028100	LR812960.1	966172	967521	-	1350	552
gene-LINF_270028200	LR812960.1	970163	972538	-	2376	822
gene-LINF_270028300	LR812960.1	976622	977635	-	1014	397
gene-LINF_270028400	LR812960.1	979549	984630	-	5082	1682
gene-LINF_270028500	LR812960.1	986455	986967	-	513	222
gene-LINF_270028600	LR812960.1	990047	993409	-	3363	1102
gene-LINF_270028700	LR812960.1	996519	996680	-	162	140
gene-LINF_270028800	LR812960.1	997517	998647	-	1131	458
gene-LINF_270028900	LR812960.1	1000223	1004998	-	4776	1665
gene-LINF_270029000	LR812960.1	1006117	1006980	-	864	315
gene-LINF_270029100	LR812960.1	1008508	1008996	-	489	211
gene-LINF_270029200	LR812960.1	1009994	1010713	-	720	322
gene-LINF_270029300	LR812960.1	1013531	1014589	-	1059	432
gene-LINF_270029400	LR812960.1	1015799	1016836	-	1038	439
gene-LINF_270029500	LR812960.1	1017963	1024340	-	6378	1946
gene-LINF_270029600	LR812960.1	1025952	1026224	-	273	180
gene-LINF_270029700	LR812960.1	1027252	1028928	-	1677	612
gene-LINF_270029800	LR812960.1	1030536	1031276	-	741	340
gene-LINF_270029900	LR812960.1	1032358	1035786	-	3429	1097
gene-LINF_270030000	LR812960.1	1037704	1039683	-	1980	642
gene-LINF_270030100	LR812960.1	1041410	1043125	-	1716	586
gene-LINF_270030200	LR812960.1	1045235	1047394	-	2160	729
gene-LINF_270030300	LR812960.1	1048661	1050763	-	2103	638
gene-LINF_270030400	LR812960.1	1051587	1052135	-	549	251
gene-LINF_270030500	LR812960.1	1052718	1053461	-	744	301
gene-LINF_270030600	LR812960.1	1054330	1055274	-	945	341
gene-LINF_270030700	LR812960.1	1055852	1057030	-	1179	381
gene-LINF_270030800	LR812960.1	1057410	1057892	-	483	174
gene-LINF_270030900	LR812960.1	1058205	1059455	-	1251	433
gene-LINF_270031000	LR812960.1	1067941	1070143	+	2203	2208
gene-LINF_270031100	LR812960.1	1070376	1070543	+	168	376
gene-LINF_270031200	LR812960.1	1078501	1080703	+	2203	2491
gene-LINF_270031300	LR812960.1	1080936	1081103	+	168	402
gene-LINF_270031400	LR812960.1	1093110	1095312	+	2203	2425
gene-LINF_270031500	LR812960.1	1095545	1095712	+	168	416
gene-LINF_270031600	LR812960.1	1102640	1104109	+	1470	417
gene-LINF_270031700	LR812960.1	1104915	1105577	+	663	242
gene-LINF_270031800	LR812960.1	1105989	1107143	+	1155	384
gene-LINF_270031900	LR812960.1	1107611	1108072	+	462	211
gene-LINF_270032000	LR812960.1	1108406	1108747	+	342	150
gene-LINF_270032100	LR812960.1	1109364	1110830	+	1467	431
gene-LINF_270032200	LR812960.1	1111810	1113000	+	1191	387
gene-LINF_270032300	LR812960.1	1115090	1116208	+	1119	404
gene-LINF_270032400	LR812960.1	1116693	1117535	+	843	286
gene-LINF_270032500	LR812960.1	1118155	1119867	+	1713	552
gene-LINF_270032600	LR812960.1	1120306	1121031	+	726	238
gene-LINF_270032700	LR812960.1	1121566	1122909	+	1344	435
gene-LINF_270032800	LR812960.1	1123645	1124544	+	900	365
gene-LINF_270032900	LR812960.1	1125222	1126904	+	1683	521
gene-LINF_270033000	LR812960.1	1128598	1130139	+	1542	512
gene-LINF_270033100	LR812960.1	1130739	1132169	+	1431	433
gene-LINF_270033200	LR812960.1	1133224	1133622	+	399	201
gene-LINF_270033300	LR812960.1	1134657	1147673	+	13017	3399
gene-LINF_270033400	LR812960.1	1150929	1152743	+	1815	618
gene-LINF_270033600	LR812960.1	1153523	1154887	+	1365	521
gene-LINF_270033700	LR812960.1	1153982	1154887	+	906	408
gene-LINF_270033800	LR812960.1	1155673	1158483	+	2811	967
gene-LINF_270033830	LR812960.1	1160200	1162653	+	2454	789
gene-LINF_270033860	LR812960.1	1168542	1170578	+	2037	925
gene-LINF_270033890	LR812960.1	1172826	1174127	+	1302	2096
gene-LINF_280005000	LR812961.1	3101	4753	+	1653	235
gene-LINF_280005100	LR812961.1	5376	5777	+	402	72
gene-LINF_280005200	LR812961.1	6312	7607	+	1296	208
gene-LINF_280005300	LR812961.1	8036	10744	+	2709	398
gene-LINF_280005400	LR812961.1	11556	13022	+	1467	207
gene-LINF_280005500	LR812961.1	13808	15265	+	1458	246
gene-LINF_280005600	LR812961.1	15839	17404	+	1566	228
gene-LINF_280005700	LR812961.1	18546	24212	+	5667	726
gene-LINF_280005800	LR812961.1	27297	29147	+	1851	219
gene-LINF_280005900	LR812961.1	30255	30488	+	234	62
gene-LINF_280006000	LR812961.1	31400	32017	+	618	109
gene-LINF_280006100	LR812961.1	33077	33499	+	423	76
gene-LINF_280006200	LR812961.1	34243	34791	+	549	84
gene-LINF_280006300	LR812961.1	35607	39992	+	4386	542
gene-LINF_280006400	LR812961.1	42015	43601	+	1587	225
gene-LINF_280006500	LR812961.1	44942	45532	+	591	124
gene-LINF_280006600	LR812961.1	47778	49052	+	1275	200
gene-LINF_280006700	LR812961.1	50346	50966	+	621	101
gene-LINF_280006800	LR812961.1	53306	54859	+	1554	220
gene-LINF_280006900	LR812961.1	60397	62256	+	1860	266
gene-LINF_280007000	LR812961.1	64816	65244	+	429	81
gene-LINF_280007100	LR812961.1	68303	69370	+	1068	201
gene-LINF_280007200	LR812961.1	70538	71524	+	987	174
gene-LINF_280007300	LR812961.1	74324	76150	+	1827	305
gene-LINF_280007400	LR812961.1	78803	80371	+	1569	273
gene-LINF_280007500	LR812961.1	82942	83625	+	684	105
gene-LINF_280007600	LR812961.1	85243	87129	+	1887	271
gene-LINF_280007700	LR812961.1	88789	91179	+	2391	323
gene-LINF_280007800	LR812961.1	92454	93389	+	936	158
gene-LINF_280007900	LR812961.1	94117	96945	+	2829	409
gene-LINF_280008000	LR812961.1	97583	99907	+	2325	316
gene-LINF_280008100	LR812961.1	100683	101963	+	1281	235
gene-LINF_280008200	LR812961.1	102840	104213	+	1374	193
gene-LINF_280008300	LR812961.1	108182	110149	+	1968	256
gene-LINF_280008400	LR812961.1	120361	121254	+	894	167
gene-LINF_280008500	LR812961.1	122854	126060	+	3207	449
gene-LINF_280008600	LR812961.1	127503	128150	+	648	156
gene-LINF_280008700	LR812961.1	129751	130401	+	651	130
gene-LINF_280008800	LR812961.1	131040	131798	+	759	150
